authorization_notice_id,filing_date,patentee,address,IPC
CN209103244U,2019-01,研究所,江苏省,G
CN209103077U,2019-01,个人,河南省,G
CN209102269U,2019-01,公司,山东省,G
CN209102279U,2019-01,公司,山东省,G
CN209103857U,2019-01,研究所,湖南省,H
CN209103246U,2019-01,个人,江苏省,G
CN209101976U,2019-01,公司,河南省,G
CN209103958U,2019-01,公司,山东省,H
CN209102039U,2019-01,公司,陕西省,G
CN209102237U,2019-01,研究所,北京市,G
CN209105010U,2019-01,研究所,四川省,H
CN209103342U,2019-01,研究所,广东省,G
CN209102061U,2019-01,学校,重庆市,G
CN209102175U,2019-01,研究所,浙江省,G
CN209105426U,2019-01,研究所,山东省,H
CN209102194U,2019-01,公司,山东省,G
CN209104492U,2019-01,公司,四川省,H
CN209104494U,2019-01,公司,四川省,H
CN209103266U,2019-01,研究所,江苏省,G
CN209101186U,2019-01,研究所,安徽省,F
CN209104045U,2019-01,研究所,江苏省,H
CN209103770U,2019-01,学校,湖南省,G
CN209104329U,2019-01,研究所,福建省,H
CN209105025U,2019-01,研究所,江苏省,H
CN209104806U,2019-01,研究所,江苏省,H
CN209105341U,2019-01,研究所,湖南省,H
CN209105191U,2019-01,学校,广东省,H
CN209103772U,2019-01,个人,江西省,G
CN209104740U,2019-01,公司,重庆市,H
CN209105194U,2019-01,研究所,福建省,H
CN209104890U,2019-01,公司,广东省,H
CN209104871U,2019-01,公司,广东省,H
CN209103258U,2019-01,学校,重庆市,G
CN209104383U,2019-01,公司,广东省,H
CN209103820U,2019-01,个人,北京市,G
CN209105379U,2019-01,公司,广东省,H
CN209104690U,2019-01,公司,河北省,H
CN209104872U,2019-01,公司,广东省,H
CN209104471U,2019-01,公司,广东省,H
CN209103234U,2019-01,研究所,河南省,G
CN209104084U,2019-01,研究所,江苏省,H
CN209104472U,2019-01,公司,广东省,H
CN209103204U,2019-01,个人,河北省,G
CN209103934U,2019-01,研究所,重庆市,H
CN209101166U,2019-01,个人,辽宁省,F
CN209105419U,2019-01,研究所,云南省,H
CN209105307U,2019-01,研究所,天津市,H
CN209103370U,2019-01,学校,重庆市,G
CN209104569U,2019-01,公司,江苏省,H
CN209105355U,2019-01,研究所,天津市,H
CN209105418U,2019-01,公司,江苏省,H
CN209105252U,2019-01,个人,江西省,H
CN209105177U,2019-01,研究所,陕西省,H
CN209105253U,2019-02,个人,湖南省,H
CN209101374U,2019-03,研究所,四川省,F
CN209093599U,2019-03,个人,山东省,B
CN209097464U,2019-04,公司,北京市,B
CN209095767U,2019-04,公司,江苏省,B
CN209096636U,2019-05,研究所,广东省,B
CN209096637U,2019-05,研究所,广东省,B
CN209095054U,2019-05,公司,江苏省,B
CN209100019U,2019-06,公司,山东省,E
CN209100366U,2019-06,公司,山东省,F
CN209102757U,2016-10,公司,北京市,G
CN209101057U,2016-12,公司,广东省,F
CN209091846U,2017-11,研究所,浙江省,A
CN209091351U,2017-08,研究所,广东省,A
CN209098878U,2017-05,公司,江苏省,D
CN209092136U,2017-08,个人,新疆维吾尔自治区,A
CN209105069U,2017-09,公司,上海市,H
CN209091613U,2017-11,个人,江苏省,A
CN209091611U,2017-08,研究所,上海市,A
CN209090241U,2017-09,公司,广东省,A
CN209092281U,2017-12,研究所,重庆市,A
CN209091196U,2017-09,研究所,河南省,A
CN209090984U,2017-10,学校,辽宁省,A
CN209099587U,2017-09,公司,新疆维吾尔自治区,E
CN209091595U,2017-12,个人,江苏省,A
CN209091956U,2017-11,个人,宁夏回族自治区,A
CN209091405U,2017-09,学校,天津市,A
CN209101575U,2017-11,公司,韩国,F
CN209091612U,2017-10,学校,江苏省,A
CN209091068U,2017-10,公司,浙江省,A
CN209092335U,2017-10,公司,山东省,A
CN209091404U,2017-10,个人,山东省,A
CN209092251U,2017-11,个人,陕西省,A
CN209090848U,2017-11,公司,广东省,A
CN209090902U,2017-11,公司,广东省,A
CN209092541U,2017-11,个人,山东省,A
CN209090492U,2017-11,研究所,广东省,A
CN209092330U,2017-11,医院,浙江省,A
CN209091581U,2017-11,公司,台湾省,A
CN209091044U,2017-11,研究所,江苏省,"['A', 'H']"
CN209096338U,2017-12,个人,上海市,B
CN209090565U,2017-11,公司,安徽省,A
CN209091029U,2017-11,研究所,陕西省,A
CN209091156U,2017-12,公司,江西省,A
CN209091151U,2017-12,学校,陕西省,A
CN209091450U,2017-12,医院,上海市,A
CN209103636U,2017-12,公司,江苏省,G
CN209092144U,2017-12,个人,湖北省,A
CN209092147U,2017-12,个人,湖北省,A
CN209090673U,2017-12,研究所,天津市,A
CN209090327U,2017-12,个人,贵州省,A
CN209104118U,2017-12,研究所,浙江省,H
CN209101221U,2017-09,研究所,广东省,F
CN209091466U,2018-01,个人,江苏省,A
CN209092145U,2017-12,个人,湖北省,A
CN209090939U,2017-12,公司,广东省,A
CN209090841U,2017-12,公司,广东省,A
CN209090286U,2017-12,公司,广东省,A
CN209103097U,2017-12,公司,广东省,G
CN209100340U,2017-12,个人,广东省,F
CN209090593U,2017-12,公司,云南省,A
CN209090383U,2017-12,公司,广东省,A
CN209090978U,2017-12,公司,广东省,A
CN209090652U,2018-01,公司,广东省,A
CN209091494U,2018-01,个人,广东省,A
CN209092192U,2018-01,公司,河南省,A
CN209091810U,2018-01,医院,广西壮族自治区,A
CN209091864U,2018-01,医院,广东省,A
CN209105276U,2018-02,公司,浙江省,H
CN209091687U,2018-01,公司,江苏省,A
CN209092171U,2018-01,个人,天津市,A
CN209091031U,2018-01,研究所,福建省,A
CN209089974U,2018-01,公司,重庆市,"['A', 'G']"
CN209090825U,2018-01,公司,广东省,A
CN209090533U,2018-01,学校,广东省,A
CN209091900U,2018-01,研究所,重庆市,A
CN209091648U,2018-01,学校,上海市,A
CN209090745U,2018-02,研究所,浙江省,A
CN209092148U,2018-02,研究所,湖北省,A
CN209091765U,2018-02,学校,辽宁省,A
CN209090204U,2018-02,学校,重庆市,A
CN209091059U,2018-02,公司,美国,A
CN209091423U,2018-02,个人,贵州省,A
CN209103570U,2018-02,学校,广西壮族自治区,G
CN209091064U,2018-03,公司,广东省,A
CN209091627U,2018-03,学校,辽宁省,A
CN209091487U,2018-03,个人,江苏省,A
CN209091300U,2018-03,公司,山东省,A
CN209090457U,2018-02,公司,浙江省,A
CN209092389U,2018-02,公司,江西省,A
CN209091811U,2018-02,部队,广西壮族自治区,A
CN209103286U,2018-02,公司,广东省,G
CN209090262U,2018-03,研究所,广东省,A
CN209098579U,2018-03,公司,山东省,C
CN209091802U,2018-03,公司,北京市,A
CN209102067U,2018-03,研究所,江苏省,G
CN209092151U,2018-03,个人,湖北省,A
CN209091915U,2018-03,学校,上海市,A
CN209091866U,2018-03,学校,湖南省,A
CN209090677U,2018-03,学校,上海市,A
CN209091243U,2018-03,公司,广东省,A
CN209090425U,2018-03,研究所,上海市,A
CN209090298U,2018-03,学校,四川省,A
CN209091198U,2018-04,公司,江苏省,A
CN209090566U,2018-04,公司,广东省,A
CN209102219U,2018-04,研究所,江苏省,G
CN209091553U,2018-04,公司,江西省,A
CN209091975U,2018-03,个人,山东省,A
CN209091082U,2018-03,个人,福建省,A
CN209090842U,2018-03,公司,广东省,A
CN209098226U,2018-03,研究所,江苏省,C
CN209103554U,2018-04,学校,江西省,G
CN209091330U,2018-03,医院,北京市,A
CN209098183U,2018-03,公司,浙江省,C
CN209102033U,2018-03,公司,安徽省,G
CN209092438U,2018-03,研究所,天津市,A
CN209091868U,2018-03,公司,福建省,A
CN209092264U,2018-03,研究所,上海市,A
CN209090353U,2018-03,公司,上海市,A
CN209090156U,2018-04,个人,河南省,"['A', 'G']"
CN209091505U,2018-04,研究所,江苏省,A
CN209091926U,2018-03,个人,贵州省,A
CN209103571U,2018-03,学校,江苏省,G
CN209091862U,2018-03,学校,广东省,A
CN209090259U,2018-04,个人,重庆市,A
CN209091406U,2018-03,学校,上海市,A
CN209103632U,2018-03,学校,云南省,G
CN209091212U,2018-04,公司,江苏省,A
CN209090374U,2018-04,研究所,广东省,A
CN209092027U,2018-04,个人,贵州省,A
CN209091527U,2019-05,研究所,江苏省,A
CN209092099U,2018-04,个人,江西省,A
CN209092241U,2018-04,医院,广东省,A
CN209092254U,2018-04,学校,陕西省,A
CN209091933U,2018-04,学校,辽宁省,A
CN209094257U,2018-04,公司,广东省,B
CN209091649U,2018-04,个人,内蒙古自治区,A
CN209089902U,2018-04,公司,浙江省,A
CN209092134U,2018-04,个人,浙江省,A
CN209091468U,2018-04,个人,河南省,A
CN209095550U,2018-04,公司,日本,B
CN209091828U,2018-04,医院,北京市,A
CN209092528U,2018-04,研究所,北京市,A
CN209097028U,2018-04,研究所,广西壮族自治区,B
CN209090135U,2018-04,公司,安徽省,A
CN209103633U,2018-04,学校,浙江省,G
CN209101012U,2018-04,公司,江苏省,F
CN209091150U,2018-04,公司,北京市,A
CN209092057U,2018-04,个人,山东省,A
CN209091531U,2018-04,个人,河北省,A
CN209092266U,2018-04,公司,江苏省,A
CN209091624U,2018-04,个人,山东省,A
CN209090287U,2018-04,个人,河北省,A
CN209091398U,2018-04,研究所,山西省,A
CN209090699U,2018-04,公司,北京市,A
CN209089870U,2018-04,公司,浙江省,A
CN209091383U,2018-04,学校,河南省,A
CN209091981U,2018-04,学校,江西省,A
CN209091844U,2018-05,医院,江苏省,A
CN209091303U,2018-05,公司,广东省,A
CN209093539U,2018-05,个人,河南省,B
CN209092349U,2018-05,个人,广西壮族自治区,A
CN209103653U,2018-05,研究所,安徽省,G
CN209101301U,2018-04,研究所,辽宁省,F
CN209090748U,2018-04,公司,广东省,A
CN209092270U,2018-05,个人,福建省,A
CN209091268U,2018-05,公司,广东省,A
CN209093185U,2018-05,个人,贵州省,B
CN209092197U,2018-05,研究所,浙江省,A
CN209092431U,2018-05,医院,贵州省,A
CN209091705U,2018-05,公司,天津市,A
CN209095756U,2018-05,公司,山东省,B
CN209094404U,2018-05,公司,广东省,B
CN209091320U,2018-05,个人,山东省,A
CN209090042U,2018-05,研究所,广东省,A
CN209104636U,2018-05,公司,山东省,H
CN209103670U,2018-05,学校,陕西省,G
CN209103563U,2018-05,研究所,江苏省,G
CN209093840U,2018-05,公司,江西省,B
CN209091105U,2018-05,个人,湖北省,A
CN209092029U,2018-05,个人,山东省,A
CN209091083U,2018-05,公司,浙江省,A
CN209090865U,2018-05,研究所,广东省,A
CN209095298U,2018-05,公司,天津市,B
CN209091002U,2018-05,研究所,广东省,A
CN209091221U,2018-05,学校,安徽省,"['A', 'F']"
CN209091213U,2018-05,公司,广东省,A
CN209103580U,2018-05,学校,吉林省,G
CN209099700U,2018-05,研究所,河南省,E
CN209104115U,2018-05,公司,美国,H
CN209090864U,2018-05,个人,江西省,A
CN209099182U,2018-05,研究所,湖南省,E
CN209103549U,2018-05,学校,黑龙江省,G
CN209091060U,2018-05,个人,浙江省,A
CN209092432U,2018-05,个人,山东省,A
CN209096454U,2018-05,研究所,江苏省,B
CN209090679U,2018-05,个人,台湾省,A
CN209093939U,2018-05,研究所,天津市,B
CN209091535U,2018-05,公司,江苏省,A
CN209091233U,2018-05,个人,浙江省,A
CN209092277U,2018-05,研究所,浙江省,A
CN209099717U,2018-05,公司,广东省,E
CN209090551U,2018-05,公司,浙江省,A
CN209092294U,2018-05,个人,重庆市,A
CN209096837U,2018-05,公司,江苏省,B
CN209091469U,2018-05,学校,甘肃省,A
CN209098438U,2018-05,学校,江苏省,C
CN209092699U,2018-05,个人,湖南省,A
CN209103409U,2018-05,个人,河北省,G
CN209103558U,2018-05,公司,浙江省,G
CN209092210U,2018-05,研究所,广东省,A
CN209097258U,2018-05,公司,江苏省,B
CN209091725U,2018-05,学校,黑龙江省,A
CN209091375U,2018-05,医院,吉林省,A
CN209095242U,2018-05,个人,浙江省,B
CN209100140U,2018-05,公司,山东省,F
CN209090889U,2018-05,研究所,广东省,A
CN209090302U,2018-06,公司,江西省,A
CN209096093U,2018-05,个人,四川省,B
CN209100673U,2018-05,公司,广东省,F
CN209094263U,2018-05,研究所,天津市,B
CN209091157U,2018-05,公司,浙江省,A
CN209092159U,2018-05,公司,浙江省,A
CN209095750U,2018-05,公司,四川省,B
CN209096543U,2018-05,公司,江苏省,B
CN209091556U,2018-05,个人,天津市,A
CN209098308U,2018-05,研究所,山东省,"['C', 'B']"
CN209090721U,2018-05,研究所,广东省,A
CN209089845U,2018-05,公司,吉林省,A
CN209094387U,2018-05,公司,浙江省,B
CN209100060U,2018-05,公司,河北省,E
CN209090826U,2018-05,公司,浙江省,A
CN209094531U,2018-06,公司,广东省,B
CN209094273U,2018-06,公司,广东省,B
CN209090198U,2018-06,个人,上海市,A
CN209089998U,2018-06,公司,福建省,A
CN209090754U,2018-06,研究所,陕西省,A
CN209092522U,2018-06,公司,江苏省,A
CN209090820U,2018-06,个人,广东省,A
CN209092104U,2018-06,公司,浙江省,A
CN209100430U,2018-06,公司,福建省,F
CN209092245U,2018-06,公司,山东省,A
CN209091607U,2018-06,学校,上海市,A
CN209096025U,2018-06,研究所,上海市,B
CN209103672U,2018-06,公司,广东省,G
CN209089878U,2018-06,公司,浙江省,A
CN209091274U,2018-06,公司,浙江省,A
CN209090604U,2018-06,个人,浙江省,A
CN209092796U,2018-06,公司,天津市,B
CN209091557U,2018-06,个人,上海市,A
CN209091210U,2018-06,个人,福建省,A
CN209092441U,2018-06,个人,山西省,A
CN209091340U,2018-06,个人,贵州省,A
CN209099774U,2018-06,公司,北京市,"['E', 'B']"
CN209091152U,2018-06,公司,广东省,A
CN209092577U,2018-06,个人,四川省,A
CN209090914U,2018-06,公司,山东省,A
CN209091952U,2018-06,学校,河南省,A
CN209102805U,2018-06,公司,山东省,G
CN209090304U,2018-06,学校,上海市,A
CN209093540U,2018-06,个人,山西省,B
CN209091084U,2018-06,个人,湖北省,A
CN209093332U,2018-06,公司,河南省,B
CN209092214U,2018-06,医院,贵州省,A
CN209101151U,2018-06,研究所,河南省,F
CN209103895U,2018-06,研究所,江苏省,H
CN209091470U,2018-06,个人,浙江省,A
CN209092442U,2018-06,研究所,天津市,A
CN209091412U,2018-06,个人,山东省,A
CN209091726U,2018-06,党政机关,湖南省,A
CN209091141U,2018-06,研究所,江苏省,A
CN209093743U,2018-06,公司,广东省,B
CN209091964U,2018-06,学校,江苏省,A
CN209091004U,2018-06,公司,广东省,A
CN209092236U,2018-06,研究所,江苏省,A
CN209096504U,2018-06,研究所,上海市,B
CN209103579U,2018-06,个人,浙江省,G
CN209090697U,2018-06,研究所,山东省,A
CN209090869U,2018-06,公司,广东省,A
CN209091575U,2018-06,公司,上海市,A
CN209092532U,2018-06,公司,安徽省,A
CN209100200U,2018-06,研究所,云南省,F
CN209091986U,2018-06,个人,陕西省,A
CN209104405U,2018-06,公司,北京市,H
CN209090478U,2018-06,公司,福建省,A
CN209096158U,2018-06,公司,浙江省,B
CN209090867U,2018-06,公司,广东省,A
CN209096035U,2018-06,研究所,安徽省,B
CN209092113U,2018-06,个人,山东省,A
CN209092019U,2018-06,学校,辽宁省,A
CN209094098U,2018-06,公司,贵州省,B
CN209100832U,2018-06,公司,福建省,F
CN209090892U,2018-06,公司,浙江省,A
CN209090206U,2018-06,公司,浙江省,"['A', 'G']"
CN209090758U,2018-06,公司,山东省,A
CN209093734U,2018-06,研究所,广东省,B
CN209093279U,2018-06,研究所,法国,B
CN209091518U,2018-06,学校,河北省,A
CN209090398U,2018-06,公司,河北省,"['A', 'F']"
CN209089978U,2018-06,个人,山东省,"['A', 'B']"
CN209090830U,2018-06,公司,浙江省,A
CN209099424U,2018-06,公司,广东省,E
CN209090472U,2018-06,公司,广东省,A
CN209089880U,2018-06,公司,安徽省,"['A', 'B']"
CN209092978U,2018-07,学校,四川省,B
CN209099413U,2018-06,公司,广东省,E
CN209092061U,2018-06,学校,广东省,A
CN209091261U,2018-06,公司,安徽省,A
CN209091710U,2018-06,个人,黑龙江省,A
CN209091400U,2018-06,个人,内蒙古自治区,A
CN209090032U,2018-06,公司,河南省,A
CN209099638U,2018-06,公司,广东省,E
CN209104305U,2018-06,学校,北京市,"['H', 'B']"
CN209103595U,2018-06,个人,河南省,G
CN209093654U,2018-06,公司,浙江省,B
CN209098440U,2018-06,学校,广东省,C
CN209095207U,2018-06,研究所,广东省,B
CN209091729U,2018-07,个人,青海省,A
CN209098360U,2018-06,公司,湖南省,C
CN209092073U,2018-07,医院,贵州省,A
CN209104297U,2018-07,研究所,广东省,H
CN209091121U,2018-07,研究所,天津市,A
CN209091128U,2018-07,研究所,天津市,A
CN209096881U,2018-07,公司,江苏省,B
CN209095056U,2018-07,研究所,江苏省,B
CN209098622U,2018-07,公司,浙江省,C
CN209099095U,2018-07,公司,山东省,E
CN209090568U,2018-07,研究所,四川省,A
CN209091643U,2018-07,个人,江苏省,A
CN209091442U,2018-06,个人,贵州省,A
CN209103506U,2018-06,公司,浙江省,G
CN209091126U,2018-07,研究所,天津市,"['A', 'B']"
CN209093187U,2018-07,学校,贵州省,B
CN209102580U,2018-07,公司,江苏省,G
CN209092023U,2018-07,学校,辽宁省,A
CN209096882U,2018-07,公司,江苏省,B
CN209094809U,2018-07,研究所,江苏省,B
CN209090906U,2018-07,公司,山东省,A
CN209092332U,2018-07,研究所,江苏省,A
CN209091007U,2018-07,公司,山东省,A
CN209090774U,2018-07,个人,广东省,A
CN209092117U,2018-07,个人,山东省,A
CN209091069U,2018-07,公司,广东省,A
CN209096848U,2018-07,公司,甘肃省,B
CN209091667U,2018-07,个人,河北省,A
CN209091008U,2018-07,公司,山东省,A
CN209089908U,2018-07,公司,陕西省,A
CN209093988U,2018-07,公司,福建省,B
CN209093424U,2018-07,学校,重庆市,B
CN209091427U,2018-07,个人,山东省,A
CN209090543U,2018-07,公司,浙江省,A
CN209094687U,2018-07,公司,河南省,B
CN209090470U,2018-07,公司,浙江省,A
CN209090409U,2018-07,公司,江苏省,A
CN209091544U,2018-07,个人,贵州省,A
CN209092211U,2018-07,个人,四川省,A
CN209090279U,2018-07,公司,广东省,A
CN209093121U,2018-07,研究所,福建省,B
CN209091085U,2018-07,公司,广东省,A
CN209096086U,2018-07,研究所,山东省,B
CN209090344U,2018-07,公司,浙江省,A
CN209093465U,2018-07,研究所,山西省,B
CN209089943U,2018-07,公司,江西省,A
CN209103924U,2018-07,公司,广东省,H
CN209092259U,2018-07,研究所,山东省,A
CN209092260U,2018-07,研究所,山东省,A
CN209093841U,2018-07,公司,福建省,B
CN209090701U,2018-07,研究所,广东省,A
CN209090623U,2018-07,公司,山东省,A
CN209094281U,2018-07,研究所,江苏省,B
CN209096372U,2018-07,个人,河北省,B
CN209091050U,2018-07,公司,重庆市,"['A', 'B']"
CN209090534U,2018-07,公司,广东省,A
CN209103990U,2018-07,公司,河南省,H
CN209103596U,2018-07,个人,湖南省,G
CN209093989U,2018-07,研究所,天津市,B
CN209092533U,2018-07,公司,广东省,A
CN209100184U,2018-07,学校,北京市,F
CN209095771U,2018-07,公司,浙江省,B
CN209105420U,2018-07,研究所,广东省,H
CN209090852U,2018-07,公司,山东省,A
CN209090778U,2018-07,公司,山东省,A
CN209096641U,2018-07,公司,上海市,B
CN209091287U,2018-07,研究所,广东省,A
CN209096194U,2018-07,公司,重庆市,B
CN209092247U,2018-07,个人,河南省,A
CN209099860U,2018-07,公司,山东省,E
CN209091187U,2018-07,公司,广东省,A
CN209096342U,2018-07,研究所,广东省,B
CN209097170U,2018-07,公司,江西省,B
CN209090781U,2018-07,公司,山东省,A
CN209094836U,2018-07,研究所,浙江省,B
CN209090329U,2018-07,公司,浙江省,A
CN209091013U,2018-07,公司,山东省,A
CN209090506U,2018-07,公司,浙江省,A
CN209099847U,2018-07,公司,广东省,E
CN209101632U,2018-07,公司,江西省,F
CN209091787U,2018-07,学校,北京市,A
CN209091321U,2018-07,公司,重庆市,A
CN209091684U,2018-07,公司,河南省,A
CN209091674U,2018-07,个人,台湾省,A
CN209101354U,2018-07,公司,浙江省,F
CN209091580U,2018-07,公司,江苏省,A
CN209094626U,2018-07,公司,浙江省,B
CN209091305U,2018-07,公司,浙江省,A
CN209104985U,2018-07,公司,浙江省,H
CN209091174U,2018-07,公司,广东省,A
CN209092556U,2018-07,个人,北京市,A
CN209099921U,2018-07,公司,广东省,E
CN209090821U,2018-07,研究所,广东省,A
CN209091017U,2018-07,公司,山东省,A
CN209100739U,2018-07,个人,四川省,F
CN209105501U,2018-07,公司,江苏省,H
CN209099902U,2018-07,公司,广东省,E
CN209095764U,2018-07,公司,广东省,B
CN209090587U,2018-07,公司,广东省,A
CN209099399U,2018-07,公司,安徽省,E
CN209102905U,2018-07,研究所,广东省,G
CN209091759U,2018-07,医院,四川省,A
CN209102906U,2018-07,研究所,广东省,G
CN209103858U,2018-07,公司,江苏省,H
CN209095760U,2018-07,公司,江苏省,B
CN209089814U,2018-07,研究所,安徽省,A
CN209091922U,2018-07,医院,江苏省,A
CN209095768U,2018-07,公司,重庆市,B
CN209091051U,2018-07,个人,广东省,A
CN209101480U,2018-07,学校,湖北省,F
CN209091428U,2018-07,个人,山东省,A
CN209090783U,2018-07,公司,山东省,A
CN209099925U,2018-07,学校,吉林省,E
CN209104585U,2018-07,个人,辽宁省,H
CN209093244U,2018-07,公司,山东省,B
CN209093912U,2018-07,公司,广东省,B
CN209099941U,2018-07,研究所,山东省,E
CN209091618U,2018-07,医院,江苏省,A
CN209090467U,2018-07,个人,天津市,A
CN209100530U,2018-07,公司,广东省,F
CN209093665U,2018-07,个人,四川省,B
CN209092119U,2018-07,个人,河北省,A
CN209090272U,2018-07,公司,广东省,A
CN209096750U,2018-07,公司,广东省,B
CN209103656U,2018-07,公司,浙江省,G
CN209091248U,2018-07,研究所,广东省,A
CN209098677U,2018-07,研究所,天津市,C
CN209091020U,2018-07,公司,山东省,A
CN209093167U,2018-07,个人,福建省,B
CN209093168U,2018-07,个人,福建省,B
CN209102326U,2018-07,学校,河南省,G
CN209095762U,2018-07,公司,江西省,B
CN209090415U,2018-07,个人,广东省,A
CN209097775U,2018-07,公司,四川省,B
CN209099956U,2018-07,学校,四川省,E
CN209090495U,2018-07,学校,甘肃省,A
CN209092373U,2018-07,公司,江西省,A
CN209090373U,2018-07,公司,辽宁省,A
CN209099512U,2018-07,公司,山东省,E
CN209102779U,2018-07,公司,浙江省,G
CN209091928U,2018-07,医院,浙江省,A
CN209090948U,2018-07,公司,山东省,A
CN209092278U,2018-07,公司,陕西省,A
CN209091021U,2018-07,公司,山东省,A
CN209097306U,2018-07,公司,美国,B
CN209101604U,2018-07,研究所,上海市,F
CN209091024U,2018-07,公司,山东省,A
CN209090835U,2018-07,公司,山东省,A
CN209093990U,2018-07,研究所,江西省,B
CN209095741U,2018-07,学校,山东省,B
CN209100733U,2018-07,公司,浙江省,F
CN209092273U,2018-07,研究所,广东省,A
CN209092340U,2018-07,学校,广西壮族自治区,A
CN209092354U,2018-07,医院,辽宁省,A
CN209097977U,2018-07,公司,上海市,B
CN209092353U,2018-07,医院,辽宁省,A
CN209093081U,2018-07,公司,四川省,B
CN209091170U,2018-07,公司,广东省,A
CN209089865U,2018-07,公司,江苏省,A
CN209096459U,2018-07,公司,浙江省,B
CN209089484U,2018-07,公司,河南省,"['A', 'B']"
CN209093271U,2018-08,公司,江苏省,B
CN209090733U,2018-08,个人,广东省,A
CN209092066U,2018-08,学校,陕西省,A
CN209090501U,2018-07,个人,广东省,A
CN209091863U,2018-07,学校,陕西省,A
CN209095812U,2018-07,研究所,吉林省,B
CN209097142U,2018-07,个人,河南省,B
CN209091186U,2018-07,公司,广东省,A
CN209093750U,2018-07,公司,浙江省,B
CN209090725U,2018-07,公司,云南省,A
CN209104818U,2018-07,研究所,北京市,H
CN209098705U,2018-08,公司,北京市,C
CN209101913U,2018-07,个人,山东省,F
CN209089883U,2018-07,公司,江西省,A
CN209096764U,2018-08,公司,贵州省,B
CN209091616U,2018-08,医院,江苏省,A
CN209095754U,2018-08,公司,广东省,B
CN209091067U,2018-07,个人,辽宁省,A
CN209096172U,2018-08,公司,广东省,B
CN209099045U,2018-07,公司,辽宁省,D
CN209101377U,2018-08,研究所,重庆市,F
CN209093728U,2018-08,公司,浙江省,B
CN209089523U,2018-08,学校,福建省,A
CN209092007U,2018-08,部队,河南省,A
CN209099919U,2018-07,个人,浙江省,E
CN209099911U,2018-08,研究所,江苏省,E
CN209092415U,2018-08,医院,江苏省,A
CN209095567U,2018-08,公司,广东省,B
CN209090856U,2018-08,研究所,广东省,A
CN209098606U,2018-08,公司,河南省,"['C', 'A']"
CN209091118U,2018-08,研究所,广东省,A
CN209097301U,2018-08,研究所,上海市,B
CN209099117U,2018-08,公司,湖北省,E
CN209097887U,2018-08,研究所,江苏省,B
CN209090281U,2018-08,个人,江西省,"['A', 'E']"
CN209104948U,2018-08,公司,江苏省,H
CN209105535U,2019-02,研究所,江苏省,H
CN209101840U,2018-08,研究所,浙江省,F
CN209090215U,2018-08,研究所,四川省,A
CN209089839U,2018-08,公司,江苏省,A
CN209091168U,2018-08,公司,广东省,A
CN209099061U,2018-08,学校,河南省,D
CN209097478U,2018-08,研究所,广东省,B
CN209096804U,2018-08,公司,湖北省,B
CN209090217U,2018-08,学校,浙江省,A
CN209090660U,2018-08,个人,浙江省,A
CN209099660U,2018-08,公司,江西省,E
CN209092861U,2018-08,公司,江苏省,B
CN209091480U,2018-08,学校,云南省,A
CN209101083U,2018-07,研究所,福建省,F
CN209102340U,2018-08,公司,江苏省,G
CN209089949U,2018-08,公司,云南省,"['A', 'F']"
CN209097126U,2018-08,公司,浙江省,B
CN209101465U,2018-08,公司,上海市,F
CN209091148U,2018-08,公司,浙江省,A
CN209105311U,2018-08,研究所,广东省,H
CN209101437U,2018-08,研究所,广东省,F
CN209090158U,2018-08,公司,上海市,A
CN209096649U,2018-08,公司,湖北省,B
CN209091549U,2018-08,个人,江苏省,A
CN209096550U,2018-08,公司,湖北省,B
CN209090010U,2018-08,个人,浙江省,A
CN209090011U,2018-08,个人,浙江省,A
CN209099465U,2018-08,研究所,福建省,E
CN209091660U,2018-08,学校,云南省,A
CN209098916U,2018-08,公司,福建省,D
CN209099187U,2018-08,公司,云南省,E
CN209096175U,2018-08,公司,浙江省,B
CN209089397U,2018-08,学校,江苏省,A
CN209089793U,2018-08,公司,浙江省,"['A', 'H']"
CN209104314U,2018-08,公司,江苏省,H
CN209091290U,2018-08,研究所,广东省,A
CN209097673U,2018-08,公司,山东省,B
CN209092565U,2018-08,公司,湖北省,A
CN209104743U,2018-08,公司,广东省,H
CN209104744U,2018-08,公司,广东省,H
CN209092823U,2018-08,公司,广东省,B
CN209098956U,2018-08,研究所,浙江省,D
CN209100300U,2018-08,个人,甘肃省,F
CN209093771U,2018-08,个人,河南省,B
CN209104989U,2018-08,公司,江苏省,H
CN209099273U,2018-08,公司,北京市,E
CN209092106U,2018-08,个人,湖南省,A
CN209101821U,2018-08,研究所,江苏省,F
CN209090795U,2018-08,公司,广东省,A
CN209097883U,2018-08,研究所,黑龙江省,B
CN209099297U,2018-08,公司,江苏省,E
CN209099188U,2018-08,个人,山东省,E
CN209091254U,2018-08,研究所,浙江省,A
CN209099130U,2018-08,个人,四川省,E
CN209101722U,2018-08,公司,陕西省,F
CN209095163U,2018-08,公司,天津市,B
CN209098156U,2018-08,研究所,浙江省,B
CN209096721U,2018-08,个人,江苏省,B
CN209090792U,2018-08,公司,广东省,A
CN209092097U,2018-08,学校,辽宁省,A
CN209089725U,2018-08,研究所,云南省,A
CN209099937U,2018-08,研究所,北京市,E
CN209101965U,2018-08,公司,天津市,G
CN209103697U,2018-08,研究所,上海市,G
CN209096224U,2018-08,公司,重庆市,B
CN209099577U,2018-08,公司,广东省,E
CN209093386U,2018-08,学校,广东省,"['B', 'C']"
CN209091099U,2018-08,公司,广东省,A
