authorization_notice_id,filing_date,patentee,address,IPC
CN209074460U,2017-12,学校,浙江省,A
CN209073826U,2017-12,公司,重庆市,A
CN209075739U,2017-12,公司,台湾省,A
CN209074211U,2017-12,研究所,广东省,A
CN209075500U,2018-01,个人,湖南省,A
CN209076720U,2018-01,公司,天津市,B
CN209074903U,2018-02,个人,山东省,A
CN209074759U,2018-02,公司,甘肃省,A
CN209073776U,2017-12,研究所,广东省,A
CN209081899U,2017-12,研究所,北京市,C
CN209075696U,2017-12,医院,安徽省,A
CN209075713U,2017-12,个人,广东省,A
CN209075080U,2018-01,个人,山东省,A
CN209075582U,2018-01,研究所,广东省,A
CN209073759U,2017-12,研究所,江苏省,A
CN209084112U,2017-03,公司,美国,F
CN209078854U,2017-04,公司,德国,B
CN209074678U,2018-01,个人,四川省,A
CN209075194U,2018-01,学校,湖北省,A
CN209075460U,2018-01,学校,广西壮族自治区,A
CN209074785U,2018-01,个人,贵州省,A
CN209075205U,2018-01,个人,江苏省,A
CN209075334U,2018-01,个人,新疆维吾尔自治区,A
CN209081480U,2018-01,公司,广东省,C
CN209075129U,2018-02,研究所,江苏省,A
CN209075051U,2018-01,研究所,江苏省,A
CN209075724U,2018-02,个人,湖北省,A
CN209074567U,2018-02,研究所,吉林省,A
CN209075653U,2018-02,学校,四川省,A
CN209087216U,2018-02,学校,江苏省,G
CN209073414U,2018-02,公司,浙江省,A
CN209087161U,2018-03,学校,河南省,G
CN209075344U,2018-03,个人,四川省,A
CN209075830U,2018-03,研究所,辽宁省,A
CN209082419U,2018-03,学校,福建省,E
CN209075720U,2018-02,公司,美国,A
CN209087214U,2018-02,个人,辽宁省,G
CN209074545U,2018-02,个人,新疆维吾尔自治区,A
CN209075598U,2018-02,个人,福建省,A
CN209082360U,2018-03,公司,安徽省,E
CN209073899U,2018-03,公司,江苏省,A
CN209075040U,2018-03,学校,云南省,A
CN209087193U,2018-03,学校,山东省,G
CN209075130U,2018-03,公司,山东省,A
CN209074679U,2018-03,研究所,上海市,A
CN209075741U,2018-03,个人,福建省,A
CN209075883U,2018-03,研究所,陕西省,A
CN209074129U,2018-03,公司,浙江省,A
CN209074130U,2018-03,公司,浙江省,A
CN209074383U,2018-03,公司,广东省,A
CN209073667U,2018-03,研究所,河南省,A
CN209075181U,2018-03,个人,贵州省,A
CN209075047U,2018-03,个人,浙江省,A
CN209080721U,2018-03,公司,湖南省,B
CN209075786U,2018-03,个人,四川省,A
CN209075878U,2018-03,研究所,江苏省,A
CN209074528U,2018-03,研究所,贵州省,A
CN209074942U,2018-03,研究所,广东省,A
CN209075172U,2018-03,公司,福建省,A
CN209075211U,2018-03,个人,山东省,A
CN209075831U,2018-04,个人,河南省,A
CN209075141U,2018-03,学校,上海市,A
CN209074439U,2018-04,公司,江苏省,A
CN209075171U,2018-03,公司,福建省,A
CN209075448U,2018-04,个人,湖北省,A
CN209074853U,2018-03,个人,新疆维吾尔自治区,A
CN209075751U,2018-04,公司,浙江省,A
CN209075299U,2018-04,公司,江苏省,A
CN209075513U,2018-03,学校,广东省,A
CN209074459U,2018-04,公司,江苏省,A
CN209080590U,2018-04,研究所,北京市,B
CN209075107U,2018-04,研究所,山东省,A
CN209075533U,2018-04,学校,江苏省,A
CN209075714U,2018-04,研究所,甘肃省,A
CN209075559U,2018-04,医院,江苏省,A
CN209075221U,2018-04,个人,贵州省,A
CN209074947U,2018-04,研究所,广东省,A
CN209075800U,2018-04,医院,上海市,A
CN209074183U,2018-04,个人,广东省,A
CN209074246U,2018-04,公司,江苏省,A
CN209075869U,2018-04,个人,贵州省,A
CN209075655U,2018-04,个人,山东省,A
CN209075560U,2018-04,研究所,河北省,A
CN209073495U,2018-04,研究所,广东省,A
CN209074110U,2018-04,公司,浙江省,A
CN209075069U,2018-04,个人,贵州省,A
CN209074396U,2018-04,公司,浙江省,A
CN209075150U,2018-04,学校,江苏省,A
CN209074909U,2018-04,个人,贵州省,A
CN209085002U,2018-12,研究所,北京市,F
CN209082986U,2018-04,个人,新疆维吾尔自治区,E
CN209074100U,2018-04,研究所,广东省,"['A', 'B']"
CN209075602U,2018-04,个人,广西壮族自治区,A
CN209086357U,2018-04,公司,山西省,G
CN209074113U,2018-04,个人,河北省,A
CN209074878U,2018-04,公司,四川省,A
CN209075450U,2018-04,研究所,河南省,A
CN209075019U,2018-04,个人,安徽省,A
CN209075924U,2018-04,公司,广东省,A
CN209074680U,2018-04,学校,湖南省,A
CN209074994U,2018-04,个人,贵州省,A
CN209073913U,2018-04,公司,浙江省,A
CN209074611U,2018-04,学校,吉林省,A
CN209075699U,2018-04,学校,陕西省,A
CN209075492U,2018-04,公司,四川省,A
CN209075493U,2018-04,公司,四川省,A
CN209075307U,2018-05,学校,吉林省,A
CN209075700U,2018-05,研究所,河南省,A
CN209075305U,2018-04,个人,贵州省,A
CN209087228U,2018-04,个人,河南省,G
CN209085527U,2018-04,公司,江苏省,G
CN209086263U,2018-04,公司,广东省,G
CN209074063U,2018-05,公司,浙江省,A
CN209074546U,2018-04,个人,湖北省,A
CN209075409U,2018-04,研究所,浙江省,A
CN209075678U,2018-05,医院,江苏省,A
CN209079408U,2018-05,公司,河北省,B
CN209075515U,2018-04,学校,湖北省,A
CN209075071U,2018-05,个人,广东省,A
CN209087896U,2018-05,研究所,广东省,H
CN209074747U,2018-05,学校,湖南省,A
CN209075847U,2018-04,公司,河北省,A
CN209074602U,2018-05,个人,新疆维吾尔自治区,A
CN209082373U,2018-05,研究所,江苏省,E
CN209075835U,2018-05,个人,吉林省,A
CN209074885U,2018-05,公司,广东省,A
CN209088326U,2018-05,公司,江苏省,H
CN209086758U,2018-05,个人,北京市,G
CN209074792U,2018-05,学校,湖南省,A
CN209074761U,2018-05,公司,河南省,A
CN209074774U,2018-05,医院,贵州省,A
CN209075056U,2018-05,研究所,浙江省,A
CN209075801U,2018-05,学校,广东省,A
CN209075730U,2018-05,研究所,广东省,A
CN209087000U,2018-05,研究所,广东省,G
CN209074958U,2018-05,研究所,广东省,A
CN209075382U,2018-05,个人,贵州省,A
CN209087598U,2018-05,公司,浙江省,H
CN209075717U,2018-05,个人,广东省,A
CN209082847U,2018-05,研究所,江苏省,E
CN209075368U,2018-05,医院,江苏省,A
CN209075466U,2018-05,公司,天津市,A
CN209086704U,2018-05,研究所,广东省,G
CN209080276U,2018-05,公司,浙江省,B
CN209087251U,2018-05,公司,北京市,G
CN209074889U,2018-05,个人,贵州省,A
CN209083674U,2018-05,个人,浙江省,F
CN209074987U,2018-05,个人,湖南省,A
CN209081084U,2018-05,研究所,广东省,B
CN209073485U,2018-05,公司,云南省,A
CN209075116U,2018-05,研究所,浙江省,A
CN209075511U,2018-05,个人,安徽省,A
CN209073875U,2018-05,公司,江西省,A
CN209075007U,2018-05,个人,陕西省,A
CN209075534U,2018-05,公司,重庆市,A
CN209085717U,2018-05,公司,重庆市,G
CN209074379U,2018-05,公司,安徽省,A
CN209074695U,2018-05,个人,山东省,A
CN209087195U,2018-05,学校,江西省,G
CN209087238U,2018-05,研究所,浙江省,G
CN209072915U,2018-05,公司,宁夏回族自治区,A
CN209088183U,2018-05,公司,广东省,H
CN209075350U,2018-05,个人,贵州省,A
CN209081576U,2018-05,公司,广东省,C
CN209074626U,2018-05,学校,贵州省,A
CN209074331U,2018-05,公司,浙江省,A
CN209074721U,2018-06,个人,湖北省,A
CN209083135U,2018-06,公司,浙江省,E
CN209074034U,2018-05,研究所,北京市,A
CN209075132U,2018-05,个人,贵州省,A
CN209073248U,2018-05,学校,江西省,A
CN209074412U,2018-05,公司,广东省,A
CN209075278U,2018-05,个人,湖北省,A
CN209087226U,2018-05,个人,河北省,G
CN209075355U,2018-05,研究所,江苏省,A
CN209074848U,2018-05,公司,安徽省,A
CN209075309U,2018-05,医院,山东省,A
CN209074915U,2018-05,个人,四川省,A
CN209075214U,2018-05,研究所,广东省,A
CN209075249U,2018-05,学校,重庆市,A
CN209074184U,2018-05,公司,浙江省,A
CN209076390U,2018-06,公司,广西壮族自治区,B
CN209088281U,2018-06,研究所,广东省,H
CN209074238U,2018-06,公司,广东省,A
CN209075010U,2018-06,个人,黑龙江省,A
CN209074332U,2018-05,公司,浙江省,A
CN209076370U,2018-06,公司,辽宁省,B
CN209074368U,2018-06,研究所,上海市,A
CN209073347U,2018-06,公司,辽宁省,A
CN209073806U,2018-06,研究所,广东省,A
CN209073741U,2018-05,公司,重庆市,A
CN209075494U,2018-06,研究所,贵州省,A
CN209074133U,2018-05,学校,江苏省,A
CN209086706U,2018-06,公司,江苏省,G
CN209075637U,2018-06,医院,江苏省,A
CN209087185U,2018-06,公司,浙江省,G
CN209086576U,2018-06,个人,陕西省,G
CN209073663U,2018-06,公司,福建省,A
CN209074002U,2018-06,医院,江苏省,A
CN209073992U,2018-06,公司,湖北省,A
CN209075737U,2018-06,医院,安徽省,A
CN209086253U,2018-06,公司,贵州省,G
CN209074185U,2018-06,个人,安徽省,A
CN209075263U,2018-06,医院,广东省,A
CN209074709U,2018-06,公司,湖北省,A
CN209074682U,2018-06,个人,山东省,A
CN209075710U,2018-06,研究所,浙江省,A
CN209074473U,2018-06,个人,台湾省,A
CN209075765U,2018-06,个人,四川省,A
CN209076496U,2018-06,研究所,河南省,B
CN209074787U,2018-06,学校,湖北省,A
CN209075680U,2018-06,医院,安徽省,A
CN209074521U,2018-06,公司,广东省,A
CN209074683U,2018-06,个人,广东省,A
CN209075340U,2018-06,医院,广东省,A
CN209075779U,2018-06,个人,内蒙古自治区,A
CN209074254U,2018-06,个人,浙江省,A
CN209074978U,2018-06,医院,重庆市,A
CN209074156U,2018-06,公司,贵州省,A
CN209073410U,2018-06,学校,浙江省,"['A', 'C']"
CN209073782U,2018-06,公司,浙江省,A
CN209087600U,2018-06,研究所,湖南省,H
CN209075264U,2018-06,个人,山东省,A
CN209074663U,2018-06,公司,贵州省,A
CN209087925U,2018-06,公司,江苏省,H
CN209088027U,2018-06,公司,江苏省,H
CN209074653U,2018-06,学校,广东省,A
CN209080864U,2018-06,公司,云南省,B
CN209083157U,2018-06,个人,辽宁省,E
CN209078492U,2018-06,研究所,山东省,B
CN209087182U,2018-06,研究所,浙江省,G
CN209074988U,2018-06,研究所,广东省,"['A', 'G']"
CN209074961U,2018-06,研究所,广东省,"['A', 'B']"
CN209074723U,2018-06,个人,贵州省,A
CN209073742U,2018-06,个人,安徽省,A
CN209074823U,2018-06,个人,山东省,A
CN209073326U,2018-06,个人,广东省,A
CN209074781U,2018-06,公司,浙江省,A
CN209088893U,2018-06,学校,吉林省,H
CN209077412U,2018-06,学校,广西壮族自治区,B
CN209074385U,2018-06,公司,浙江省,A
CN209075269U,2018-06,个人,江苏省,A
CN209077115U,2018-06,公司,广东省,B
CN209074935U,2018-06,研究所,广东省,A
CN209079578U,2018-06,公司,江苏省,B
CN209074608U,2018-06,研究所,浙江省,A
CN209075873U,2018-06,研究所,江苏省,A
CN209080865U,2018-06,公司,香港特别行政区,B
CN209084771U,2018-06,研究所,广东省,F
CN209084177U,2018-06,公司,河南省,F
CN209074213U,2018-06,研究所,福建省,A
CN209073367U,2018-07,公司,山东省,A
CN209085009U,2018-07,公司,江苏省,F
CN209075082U,2018-07,公司,江苏省,A
CN209074040U,2018-07,研究所,浙江省,A
CN209076397U,2018-07,研究所,陕西省,B
CN209086769U,2018-06,学校,浙江省,"['G', 'B']"
CN209079396U,2018-06,公司,广东省,B
CN209084199U,2018-06,学校,福建省,F
CN209073399U,2018-06,公司,浙江省,A
CN209076579U,2018-06,公司,湖南省,B
CN209073500U,2018-06,公司,贵州省,A
CN209084789U,2018-07,研究所,上海市,F
CN209075474U,2018-06,研究所,广东省,A
CN209074014U,2018-06,研究所,浙江省,A
CN209074035U,2018-06,研究所,浙江省,A
CN209073403U,2018-06,公司,浙江省,A
CN209074548U,2018-06,研究所,江苏省,A
CN209087164U,2018-07,公司,浙江省,G
CN209083172U,2018-06,研究所,四川省,E
CN209074220U,2018-06,研究所,福建省,A
CN209088825U,2018-07,学校,河北省,H
CN209087654U,2018-07,研究所,上海市,H
CN209081036U,2018-07,公司,贵州省,B
CN209077041U,2018-07,公司,广东省,B
CN209074833U,2018-07,研究所,江苏省,A
CN209076833U,2018-07,公司,浙江省,B
CN209075875U,2018-07,学校,福建省,A
CN209079728U,2018-07,研究所,美国,B
CN209075475U,2018-07,研究所,北京市,A
CN209073860U,2018-07,研究所,广东省,A
CN209077014U,2018-07,公司,北京市,B
CN209085811U,2018-07,学校,浙江省,G
CN209081357U,2018-07,研究所,浙江省,B
CN209073455U,2018-06,公司,江西省,A
CN209085242U,2018-06,研究所,江苏省,F
CN209080301U,2018-07,公司,广东省,B
CN209075468U,2018-07,医院,贵州省,A
CN209081731U,2018-07,研究所,上海市,C
CN209084064U,2018-07,公司,比利时,F
CN209075974U,2018-07,个人,湖南省,A
CN209082751U,2018-07,个人,山东省,E
CN209088889U,2018-07,研究所,江苏省,H
CN209075820U,2018-06,学校,浙江省,A
CN209076194U,2018-07,研究所,上海市,B
CN209076320U,2018-07,研究所,江苏省,B
CN209073686U,2018-07,研究所,湖北省,A
CN209075615U,2018-07,公司,广东省,A
CN209074673U,2018-07,个人,北京市,A
CN209076886U,2018-07,公司,浙江省,B
CN209078283U,2018-07,公司,浙江省,B
CN209081382U,2018-07,研究所,江苏省,B
CN209085430U,2018-07,研究所,广东省,F
CN209078072U,2018-07,个人,浙江省,B
CN209081297U,2018-07,公司,贵州省,B
CN209081476U,2018-07,公司,黑龙江省,C
CN209074850U,2018-07,个人,贵州省,A
CN209073122U,2018-07,公司,美国,A
CN209078467U,2018-07,工厂,浙江省,B
CN209079924U,2018-07,公司,浙江省,B
CN209082508U,2018-07,公司,广东省,E
CN209074536U,2018-07,个人,山东省,A
CN209074633U,2018-07,研究所,广东省,A
CN209075419U,2018-07,个人,上海市,A
CN209072983U,2018-07,公司,浙江省,A
CN209081120U,2018-07,公司,江苏省,B
CN209084348U,2018-07,研究所,上海市,"['F', 'G']"
CN209079062U,2018-07,研究所,广东省,B
CN209076749U,2018-07,公司,江西省,B
CN209085057U,2018-07,公司,江苏省,F
CN209079002U,2018-07,研究所,浙江省,B
CN209081425U,2018-07,公司,天津市,C
CN209077038U,2018-07,公司,河北省,B
CN209073868U,2018-07,个人,福建省,A
CN209074304U,2018-07,公司,浙江省,A
CN209076090U,2018-07,研究所,上海市,B
CN209082038U,2018-07,研究所,山东省,C
CN209079714U,2018-07,公司,天津市,B
CN209074487U,2018-07,公司,安徽省,A
CN209079676U,2018-07,研究所,江苏省,B
CN209073305U,2018-07,公司,云南省,A
CN209073844U,2018-07,公司,广东省,A
CN209081577U,2018-07,公司,江苏省,C
CN209077739U,2018-07,研究所,山东省,B
CN209082269U,2018-07,学校,江西省,E
CN209077116U,2018-07,工厂,浙江省,B
CN209073979U,2018-07,公司,江苏省,A
CN209086100U,2018-07,研究所,北京市,G
CN209075618U,2018-07,个人,天津市,A
CN209084848U,2018-07,公司,浙江省,F
CN209084388U,2018-07,公司,广东省,F
CN209081559U,2018-07,公司,广东省,C
CN209072898U,2018-07,公司,河北省,A
CN209073980U,2018-07,研究所,广东省,A
CN209078693U,2018-07,公司,安徽省,B
CN209076729U,2018-07,医院,上海市,B
CN209074529U,2018-07,研究所,江苏省,A
CN209075684U,2018-07,学校,重庆市,A
CN209075728U,2018-07,个人,安徽省,A
CN209077527U,2018-07,公司,上海市,B
CN209073848U,2018-07,公司,浙江省,A
CN209079998U,2018-07,公司,吉林省,B
CN209080877U,2018-07,公司,安徽省,B
CN209085338U,2018-07,公司,安徽省,F
CN209075619U,2018-07,学校,陕西省,A
CN209073380U,2018-07,研究所,山东省,A
CN209073827U,2018-07,个人,广东省,A
CN209082610U,2018-07,研究所,浙江省,E
CN209082601U,2018-07,研究所,浙江省,E
CN209075517U,2018-07,个人,湖北省,A
CN209074810U,2018-07,个人,重庆市,A
CN209073588U,2018-07,公司,北京市,A
CN209086055U,2018-07,公司,江苏省,G
CN209082063U,2018-07,公司,浙江省,D
CN209077097U,2018-07,公司,美国,B
CN209081006U,2018-07,研究所,湖北省,B
CN209087242U,2018-07,个人,湖南省,G
CN209075574U,2018-07,个人,山东省,A
CN209076535U,2018-07,公司,江苏省,B
CN209077826U,2018-07,研究所,四川省,B
CN209074775U,2018-07,学校,河南省,A
CN209078961U,2018-07,公司,江苏省,B
CN209078962U,2018-07,公司,江苏省,B
CN209076144U,2018-07,学校,四川省,B
CN209079000U,2018-07,公司,广东省,B
CN209088789U,2018-07,公司,福建省,H
CN209086264U,2018-07,公司,湖南省,G
CN209074307U,2018-07,公司,浙江省,A
CN209076158U,2018-07,公司,浙江省,B
CN209076159U,2018-07,公司,浙江省,B
CN209086661U,2018-07,研究所,江苏省,G
CN209074337U,2018-07,个人,广东省,A
CN209073334U,2018-07,公司,江西省,A
CN209079230U,2018-07,学校,广东省,B
CN209082099U,2018-07,公司,浙江省,D
CN209075621U,2018-07,个人,四川省,A
CN209075203U,2018-07,公司,浙江省,A
CN209089182U,2018-07,研究所,广东省,H
CN209074138U,2018-07,公司,日本,A
CN209073595U,2018-07,公司,广东省,A
CN209083159U,2018-07,研究所,四川省,E
CN209082557U,2018-07,公司,天津市,E
CN209075241U,2018-07,学校,湖北省,A
CN209074047U,2018-07,研究所,安徽省,A
CN209079190U,2018-07,公司,广东省,B
CN209073674U,2018-07,个人,广东省,A
CN209073608U,2018-07,公司,北京市,A
CN209079678U,2018-07,研究所,广东省,B
CN209085100U,2018-07,研究所,浙江省,F
CN209078509U,2018-07,公司,四川省,B
CN209080052U,2018-07,公司,重庆市,B
CN209076563U,2018-07,学校,新疆维吾尔自治区,B
CN209076211U,2018-07,公司,上海市,B
CN209083248U,2018-07,公司,江苏省,E
CN209074366U,2018-07,工厂,浙江省,A
CN209083957U,2018-07,公司,广东省,F
CN209073639U,2018-07,个人,广东省,A
CN209074141U,2018-07,公司,日本,A
CN209085099U,2018-07,研究所,浙江省,F
CN209074739U,2018-07,公司,江苏省,A
CN209087631U,2018-07,公司,广东省,H
CN209077008U,2018-07,公司,湖南省,B
CN209075061U,2018-07,学校,福建省,A
CN209073273U,2018-07,公司,浙江省,A
CN209073644U,2018-07,公司,浙江省,A
CN209074609U,2018-07,研究所,北京市,A
CN209073472U,2018-07,研究所,北京市,A
CN209082142U,2018-07,学校,浙江省,D
CN209084501U,2018-07,研究所,安徽省,F
CN209079005U,2018-07,公司,上海市,B
CN209076743U,2018-08,个人,山东省,B
CN209079679U,2018-08,研究所,浙江省,B
CN209080197U,2018-07,研究所,江西省,B
CN209074727U,2018-08,学校,北京市,A
CN209075207U,2018-08,公司,上海市,A
CN209086267U,2018-08,研究所,贵州省,G
CN209074588U,2018-08,学校,重庆市,A
CN209079186U,2018-08,公司,广东省,B
CN209083054U,2019-04,学校,四川省,E
CN209082602U,2018-08,研究所,河北省,E
CN209072997U,2018-07,公司,四川省,A
CN209084751U,2018-07,研究所,陕西省,F
CN209079397U,2018-08,研究所,浙江省,B
CN209073542U,2018-08,公司,湖北省,A
CN209075270U,2018-08,医院,北京市,A
CN209076701U,2018-08,研究所,天津市,B
CN209079611U,2018-08,公司,上海市,B
CN209073957U,2018-08,公司,福建省,A
CN209080519U,2018-08,研究所,江苏省,B
CN209081810U,2018-08,研究所,河北省,C
CN209083382U,2018-07,公司,江苏省,F
CN209075504U,2018-08,医院,江苏省,A
CN209075929U,2018-08,公司,湖北省,A
CN209075935U,2018-08,研究所,浙江省,A
CN209076786U,2018-08,公司,河南省,B
CN209079617U,2018-08,公司,浙江省,B
CN209077867U,2018-08,公司,浙江省,B
CN209074166U,2018-08,公司,广东省,A
CN209086593U,2018-08,研究所,江苏省,G
CN209086105U,2018-08,学校,河北省,G
CN209073655U,2018-08,医院,安徽省,A
CN209078921U,2018-08,公司,广东省,B
CN209074315U,2018-08,公司,浙江省,A
CN209072998U,2018-08,个人,台湾省,A
CN209088188U,2018-08,研究所,福建省,H
CN209085248U,2018-08,公司,广东省,F
CN209074605U,2018-08,学校,福建省,A
CN209082003U,2018-08,研究所,江苏省,C
CN209074143U,2018-08,研究所,广东省,A
CN209073544U,2018-08,公司,湖北省,A
CN209083526U,2018-08,研究所,天津市,F
CN209074737U,2018-08,公司,甘肃省,A
CN209074788U,2018-08,个人,北京市,A
CN209078445U,2018-08,公司,河南省,B
CN209074931U,2018-08,个人,河南省,A
CN209077018U,2018-08,公司,广东省,B
CN209079360U,2018-08,公司,江苏省,B
CN209077019U,2018-08,公司,广东省,B
CN209080609U,2018-08,公司,天津市,B
CN209075421U,2018-08,研究所,山东省,A
CN209084737U,2018-08,公司,广东省,F
CN209075313U,2018-08,公司,河南省,A
CN209075219U,2018-08,公司,河南省,A
CN209077119U,2018-08,工厂,四川省,B
CN209074402U,2018-08,公司,浙江省,A
CN209074227U,2018-08,研究所,上海市,A
CN209078399U,2018-08,公司,浙江省,B
CN209080550U,2018-08,研究所,上海市,B
CN209083016U,2018-08,公司,湖北省,E
CN209085166U,2018-08,公司,安徽省,F
CN209083461U,2018-08,公司,广东省,F
CN209088555U,2018-08,研究所,上海市,H
CN209082680U,2018-08,研究所,山东省,E
CN209081861U,2018-08,研究所,江苏省,C
CN209076536U,2018-08,学校,河南省,B
CN209088282U,2018-08,学校,湖南省,H
CN209077178U,2018-08,公司,江苏省,B
CN209075576U,2018-08,公司,山东省,A
CN209075664U,2018-08,医院,江西省,A
CN209079931U,2018-08,公司,广东省,B
CN209084900U,2018-08,公司,上海市,F
CN209074544U,2018-08,公司,广东省,A
CN209078919U,2018-08,公司,广东省,B
CN209074342U,2018-08,公司,浙江省,A
CN209075520U,2018-08,医院,北京市,A
CN209074069U,2018-08,公司,广东省,A
CN209074665U,2018-08,研究所,广东省,A
CN209078915U,2018-08,公司,广东省,B
CN209077066U,2018-08,公司,浙江省,B
CN209079368U,2018-08,工厂,浙江省,B
CN209079182U,2018-08,公司,江苏省,B
CN209077711U,2018-08,公司,江苏省,B
CN209081461U,2018-08,研究所,北京市,C
CN209077068U,2018-08,公司,浙江省,B
CN209080144U,2018-08,公司,江苏省,B
CN209087926U,2018-08,研究所,广东省,H
CN209082113U,2018-08,公司,广东省,D
CN209077749U,2018-08,研究所,江苏省,B
CN209075695U,2018-08,学校,湖北省,A
CN209087223U,2018-08,学校,山东省,G
CN209077181U,2018-08,公司,江苏省,B
CN209075314U,2018-08,医院,安徽省,A
CN209087243U,2018-08,公司,贵州省,G
CN209084352U,2018-08,研究所,上海市,F
CN209084179U,2018-08,公司,上海市,F
CN209074318U,2018-08,公司,浙江省,A
CN209082112U,2018-08,公司,福建省,D
CN209085311U,2018-08,研究所,江苏省,F
CN209078204U,2018-08,公司,浙江省,B
CN209079207U,2018-08,公司,江苏省,B
CN209087052U,2018-08,公司,江苏省,G
CN209080737U,2018-08,工厂,江苏省,B
CN209074059U,2018-08,学校,广东省,A
CN209084755U,2018-08,公司,江苏省,F
CN209075747U,2018-08,研究所,江苏省,A
CN209083488U,2018-08,公司,巴西,F
CN209082507U,2018-08,公司,江苏省,E
CN209082828U,2018-08,研究所,广东省,E
CN209082510U,2018-08,公司,江苏省,E
CN209076546U,2018-08,公司,广东省,B
CN209074946U,2018-08,研究所,广东省,A
CN209077165U,2018-08,个人,山东省,"['B', 'F']"
CN209082444U,2018-08,个人,江苏省,E
CN209075073U,2018-08,个人,天津市,A
CN209085317U,2018-08,公司,河南省,F
CN209083193U,2018-08,研究所,上海市,E
CN209083194U,2018-08,研究所,上海市,E
CN209077306U,2018-08,公司,湖南省,B
CN209081337U,2018-08,公司,浙江省,B
CN209074216U,2018-08,公司,山东省,A
CN209081863U,2018-08,研究所,江苏省,C
CN209077222U,2018-08,研究所,浙江省,B
CN209074794U,2018-08,研究所,浙江省,A
CN209073920U,2018-08,研究所,江苏省,A
CN209087379U,2018-08,公司,天津市,G
CN209074869U,2018-08,研究所,浙江省,A
CN209075121U,2018-08,医院,浙江省,A
CN209085790U,2018-08,工厂,江苏省,G
CN209074015U,2018-08,公司,山东省,A
CN209075827U,2018-08,公司,安徽省,A
CN209078192U,2018-08,研究所,江苏省,B
CN209083466U,2018-08,研究所,广东省,F
CN209082930U,2018-08,公司,浙江省,E
CN209087377U,2018-08,公司,天津市,G
CN209075686U,2018-08,医院,河南省,A
CN209085485U,2018-08,公司,四川省,G
CN209083187U,2018-08,公司,广东省,E
CN209078733U,2018-08,研究所,江苏省,"['B', 'G']"
CN209073210U,2018-08,公司,广东省,"['A', 'G']"
CN209083155U,2018-08,公司,浙江省,E
CN209074934U,2018-08,公司,浙江省,A
CN209082970U,2018-08,研究所,湖南省,E
CN209081186U,2018-08,公司,江苏省,B
CN209079388U,2018-08,研究所,浙江省,B
CN209075271U,2018-08,医院,上海市,A
CN209074319U,2018-08,公司,浙江省,A
CN209089061U,2018-08,研究所,广东省,H
CN209074456U,2018-08,公司,江苏省,A
CN209083798U,2018-08,公司,福建省,F
CN209077508U,2018-08,公司,山东省,B
CN209085809U,2018-08,学校,福建省,G
CN209079358U,2018-08,研究所,浙江省,B
CN209083169U,2018-08,公司,浙江省,E
CN209086217U,2018-08,研究所,辽宁省,G
CN209074244U,2018-08,个人,广东省,A
CN209074274U,2018-08,公司,广东省,A
CN209082862U,2018-08,公司,江苏省,E
CN209076969U,2018-08,公司,浙江省,B
CN209081714U,2018-08,公司,安徽省,C
CN209084800U,2018-08,公司,江苏省,F
CN209083168U,2018-08,公司,浙江省,E
CN209075971U,2018-08,公司,广东省,A
CN209089240U,2018-08,研究所,上海市,H
CN209079380U,2018-08,公司,广东省,B
CN209072964U,2018-08,公司,安徽省,A
